[2026-03-08 22:48:33] [INFO    ] discord.client: logging in using static token
[2026-03-08 23:06:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 67, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTQ4MDQwMTI1Mzg0NTU2NTY3NDpKNXlBTmYxOGZya3J6bE5mNzJTY0RhSm5LVkxLNEFDaWdHQzBRUkFDVjRaSTFHMG5RUGdIUExSbWVBOERuNXdSV05hcWtyYzFmcjdZd2JnUWd4SnhzWVAxcVUwTVZ6SktOSWxaY2ttbXZFeTlZQXpIalhhT0F3VFVvbHQ1dkU4Mg', 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'unusual_dm_activity_until': None, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'permissions': '9007199254740991', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1480401253845565674', 'guild_locale': 'en-US', 'guild_id': '1343440503407902792', 'guild': {'locale': 'en-US', 'id': '1343440503407902792', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'resolved': {'users': {'592420297987325983': {'username': 'liamold', 'public_flags': 128, 'primary_guild': None, 'id': '592420297987325983', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'e0e72f04d109f034e84499b952381662'}}, 'members': {'592420297987325983': {'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'permissions': '8800455098368', 'pending': False, 'nick': None, 'joined_at': '2026-03-02T22:39:55.267000+00:00', 'flags': 1, 'display_name_styles': None, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}}}, 'options': [{'type': 1, 'options': [{'value': '592420297987325983', 'type': 6, 'name': 'user'}], 'name': 'add'}], 'name': 'ticket', 'id': '1480374056996966473', 'guild_id': '1343440503407902792'}, 'context': 0, 'channel_id': '1480401041517314211', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 6, 'permissions': '9007199254740991', 'parent_id': '1479252078139408468', 'nsfw': False, 'name': 'ticket-nxtloco', 'last_pin_timestamp': '2026-03-09T03:05:13.222000+00:00', 'last_message_id': '1480401108366131444', 'id': '1480401041517314211', 'guild_id': '1343440503407902792', 'flags': 0}, 'authorizing_integration_owners': {'0': '1343440503407902792'}, 'attachment_size_limit': 10485760, 'application_id': '1476710981190287410', 'app_permissions': '9007199254740991'}}
[2026-03-08 23:06:04] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:06:04] [DEBUG   ] discord.client: Dispatching event interaction
[2026-03-08 23:06:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 68, 'op': 0, 'd': {'version': 1773025563757, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 6, 'permission_overwrites': [{'type': 1, 'id': '1476710981190287410', 'deny': '0', 'allow': '3072'}, {'type': 1, 'id': '765288377993134101', 'deny': '0', 'allow': '3072'}, {'type': 0, 'id': '1343440503407902792', 'deny': '1024', 'allow': '0'}, {'type': 1, 'id': '592420297987325983', 'deny': '0', 'allow': '68608'}], 'parent_id': '1479252078139408468', 'nsfw': False, 'name': 'ticket-nxtloco', 'last_pin_timestamp': '2026-03-09T03:05:13.222000+00:00', 'last_message_id': '1480401108366131444', 'id': '1480401041517314211', 'guild_id': '1343440503407902792', 'flags': 0}}
[2026-03-08 23:06:04] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:06:04] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2026-03-08 23:06:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 69, 'op': 0, 'd': {'user_id': '1476710981190287410', 'target_id': '1480401041517314211', 'options': {'type': '1', 'id': '592420297987325983'}, 'id': '1480401255208849499', 'changes': [{'new_value': '592420297987325983', 'key': 'id'}, {'new_value': 1, 'key': 'type'}, {'new_value': '68608', 'key': 'allow'}, {'new_value': '0', 'key': 'deny'}], 'action_type': 13, 'guild_id': '1343440503407902792'}}
[2026-03-08 23:06:04] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:06:04] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2026-03-08 23:06:04] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/channels/1480401041517314211/permissions/592420297987325983 with {"id":592420297987325983,"allow":"68608","deny":"0","type":1} has returned 204
[2026-03-08 23:06:04] [DEBUG   ] discord.http: PUT /channels/{channel_id}/permissions/{target} has found its initial rate limit bucket hash (6e836da6cef38ba2f3dfd8568a4e9631).
[2026-03-08 23:06:04] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/channels/1480401041517314211/permissions/592420297987325983 has received 
[2026-03-08 23:06:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 70, 'op': 0, 'd': {'webhook_id': '1476710981190287410', 'type': 20, 'tts': False, 'timestamp': '2026-03-09T03:06:03.875000+00:00', 'pinned': False, 'nonce': '1480401256928247808', 'mentions': [{'username': 'liamold', 'public_flags': 128, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-02T22:39:55.267000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '592420297987325983', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'e0e72f04d109f034e84499b952381662'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478103373524766784'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-02T18:55:06.122000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'type': 2, 'name': 'ticket add', 'id': '1480401253845565674', 'command_type': 1, 'authorizing_integration_owners': {'0': '1343440503407902792'}}, 'interaction': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'type': 2, 'name': 'ticket add', 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480401253845565674'}, 'id': '1480401255661572146', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@592420297987325983> has been added to the ticket.', 'components': [], 'channel_type': 0, 'channel_id': '1480401041517314211', 'author': {'username': 'MNRF Utilities', 'public_flags': 0, 'primary_guild': None, 'id': '1476710981190287410', 'global_name': None, 'display_name_styles': None, 'discriminator': '5983', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '8eaed65fcd9341b5c5ea5d9e7163753f'}, 'attachments': [], 'application_id': '1476710981190287410', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:06:04] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:06:04] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:06:05] [DEBUG   ] discord.webhook.async_: Webhook ID 1480401253845565674 with POST https://discord.com/api/v10/interactions/1480401253845565674/aW50ZXJhY3Rpb246MTQ4MDQwMTI1Mzg0NTU2NTY3NDpKNXlBTmYxOGZya3J6bE5mNzJTY0RhSm5LVkxLNEFDaWdHQzBRUkFDVjRaSTFHMG5RUGdIUExSbWVBOERuNXdSV05hcWtyYzFmcjdZd2JnUWd4SnhzWVAxcVUwTVZ6SktOSWxaY2ttbXZFeTlZQXpIalhhT0F3VFVvbHQ1dkU4Mg/callback has returned status code 200
[2026-03-08 23:06:05] [DEBUG   ] discord.client: Dispatching event app_command_completion
[2026-03-08 23:06:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 71, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025568, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1480401041517314211', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:06:09] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:06:09] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:06:09] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:06:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 72, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025576, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1480401041517314211', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:06:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:06:17] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:06:17] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:06:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 72.
[2026-03-08 23:06:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-08 23:06:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 73, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:06:26.611000+00:00', 'pinned': False, 'nonce': '1480401354835886080', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480401351023398943', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'havent tested this yet but wonder if i can remove another admin', 'components': [], 'channel_type': 0, 'channel_id': '1480401041517314211', 'author': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:06:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:06:27] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:06:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 74, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTQ4MDQwMTM5NjAxOTg5MjM3NDpPTmozZjJuUWxqd0pTaWVhbUQ3SXJTTlp2UXJLUUN4dDA5N1NrWmk5bWlJb2ZDdGo3RnFvVHJGbUVTdEdXZ2tPQ0lLNHNFbk9Cc2w0QkxETUxFR3BMbWNkaHBPMnlwVDAxdnZjdXlWT0NTdUFVbGdPVllVa01rUUhLTmhaUHZFZA', 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'unusual_dm_activity_until': None, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'permissions': '9007199254740991', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1480401396019892374', 'guild_locale': 'en-US', 'guild_id': '1343440503407902792', 'guild': {'locale': 'en-US', 'id': '1343440503407902792', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'resolved': {'users': {'765288377993134101': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': None, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}}, 'members': {'765288377993134101': {'unusual_dm_activity_until': None, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'permissions': '2248473465835073', 'pending': False, 'nick': None, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'display_name_styles': None, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}}}, 'options': [{'type': 1, 'options': [{'value': '765288377993134101', 'type': 6, 'name': 'user'}], 'name': 'remove'}], 'name': 'ticket', 'id': '1480374056996966473', 'guild_id': '1343440503407902792'}, 'context': 0, 'channel_id': '1480401041517314211', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 6, 'permissions': '9007199254740991', 'parent_id': '1479252078139408468', 'nsfw': False, 'name': 'ticket-nxtloco', 'last_pin_timestamp': '2026-03-09T03:05:13.222000+00:00', 'last_message_id': '1480401351023398943', 'id': '1480401041517314211', 'guild_id': '1343440503407902792', 'flags': 0}, 'authorizing_integration_owners': {'0': '1343440503407902792'}, 'attachment_size_limit': 10485760, 'application_id': '1476710981190287410', 'app_permissions': '9007199254740991'}}
[2026-03-08 23:06:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:06:38] [DEBUG   ] discord.client: Dispatching event interaction
[2026-03-08 23:06:38] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/channels/1480401041517314211/permissions/765288377993134101 with {"id":765288377993134101,"allow":"0","deny":"68608","type":1} has returned 204
[2026-03-08 23:06:38] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/channels/1480401041517314211/permissions/765288377993134101 has received 
[2026-03-08 23:06:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 75, 'op': 0, 'd': {'version': 1773025597660, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 6, 'permission_overwrites': [{'type': 1, 'id': '765288377993134101', 'deny': '68608', 'allow': '0'}, {'type': 1, 'id': '1476710981190287410', 'deny': '0', 'allow': '3072'}, {'type': 1, 'id': '592420297987325983', 'deny': '0', 'allow': '68608'}, {'type': 0, 'id': '1343440503407902792', 'deny': '1024', 'allow': '0'}], 'parent_id': '1479252078139408468', 'nsfw': False, 'name': 'ticket-nxtloco', 'last_pin_timestamp': '2026-03-09T03:05:13.222000+00:00', 'last_message_id': '1480401351023398943', 'id': '1480401041517314211', 'guild_id': '1343440503407902792', 'flags': 0}}
[2026-03-08 23:06:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:06:38] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2026-03-08 23:06:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 76, 'op': 0, 'd': {'user_id': '1476710981190287410', 'target_id': '1480401041517314211', 'options': {'type': '1', 'id': '765288377993134101'}, 'id': '1480401397072527463', 'changes': [{'old_value': 0, 'new_value': '68608', 'key': 'deny'}, {'old_value': 3072, 'new_value': '0', 'key': 'allow'}], 'action_type': 14, 'guild_id': '1343440503407902792'}}
[2026-03-08 23:06:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:06:38] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2026-03-08 23:06:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 77, 'op': 0, 'd': {'webhook_id': '1476710981190287410', 'type': 20, 'tts': False, 'timestamp': '2026-03-09T03:06:37.771000+00:00', 'pinned': False, 'nonce': '1480401398850912256', 'mentions': [{'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478103373524766784'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-02T18:55:06.122000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'type': 2, 'name': 'ticket remove', 'id': '1480401396019892374', 'command_type': 1, 'authorizing_integration_owners': {'0': '1343440503407902792'}}, 'interaction': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'type': 2, 'name': 'ticket remove', 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480401396019892374'}, 'id': '1480401397831962886', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@765288377993134101> has been removed from the ticket.', 'components': [], 'channel_type': 0, 'channel_id': '1480401041517314211', 'author': {'username': 'MNRF Utilities', 'public_flags': 0, 'primary_guild': None, 'id': '1476710981190287410', 'global_name': None, 'display_name_styles': None, 'discriminator': '5983', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '8eaed65fcd9341b5c5ea5d9e7163753f'}, 'attachments': [], 'application_id': '1476710981190287410', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:06:39] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:06:39] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:06:39] [DEBUG   ] discord.webhook.async_: Webhook ID 1480401396019892374 with POST https://discord.com/api/v10/interactions/1480401396019892374/aW50ZXJhY3Rpb246MTQ4MDQwMTM5NjAxOTg5MjM3NDpPTmozZjJuUWxqd0pTaWVhbUQ3SXJTTlp2UXJLUUN4dDA5N1NrWmk5bWlJb2ZDdGo3RnFvVHJGbUVTdEdXZ2tPQ0lLNHNFbk9Cc2w0QkxETUxFR3BMbWNkaHBPMnlwVDAxdnZjdXlWT0NTdUFVbGdPVllVa01rUUhLTmhaUHZFZA/callback has returned status code 200
[2026-03-08 23:06:39] [DEBUG   ] discord.client: Dispatching event app_command_completion
[2026-03-08 23:06:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 78, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:06:40.107000+00:00', 'pinned': False, 'nonce': '1480401411173777408', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480401407629852702', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'oh', 'components': [], 'channel_type': 0, 'channel_id': '1480401041517314211', 'author': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:06:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:06:41] [DEBUG   ] discord.client: Dispatching event message
